"seqnames"	"start"	"end"	"width"	"strand"	"CLL1_0d_CD4"	"CLL1_3d_CD4"	"CLL2_0d_CD4"	"CLL2_3d_CD4"	"CLL2_8d_CD4"	"CLL2_30d_CD4"	"CLL2_120d_CD4"	"CLL4_0d_CD4"	"CLL4_2d_CD4"	"CLL4_3d_CD4"	"CLL5_0d_CD4"	"CLL5_1d_CD4"	"CLL5_2d_CD4"	"CLL5_3d_CD4"	"CLL5_8d_CD4"	"CLL5_30d_CD4"	"CLL5_150d_CD4"	"CLL5_240d_CD4"	"CLL6_30d_CD4"	"CLL6_120d_CD4"	"CLL6_280d_CD4"	"CLL7_0d_CD4"	"CLL7_1d_CD4"	"CLL7_3d_CD4"	"CLL7_8d_CD4"	"CLL7_30d_CD4"	"CLL7_150d_CD4"	"CLL8_0d_CD4"	"CLL8_3d_CD4"	"consensusIDs"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"	"0"	"3"	"8"	"30"	"120"
"10347"	"chr3"	169487073	169487448	376	"*"	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	"consensus_13813"	"Promoter"	3	169484711	169487683	2973	2	"84517"	"uc003ffs.2"	235	"ENSG00000184378"	"ACTRT3"	"actin related protein T3"	0	0.8	0.666666666666667	0.75	0.666666666666667
"10494"	"chr4"	1107181	1107936	756	"*"	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	"consensus_14006"	"Promoter"	4	1065266	1107352	42087	2	"285498"	"uc003gci.3"	0	"ENSG00000178222"	"RNF212"	"ring finger protein 212"	0	0.8	0.333333333333333	0.75	0.833333333333333
"10538"	"chr4"	5709865	5710466	602	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_14070"	"Promoter"	4	5564146	5710294	146149	2	"132884"	"uc003gij.3"	0	"ENSG00000173040"	"EVC2"	"EvC ciliary complex subunit 2"	0.166666666666667	0.9	0.666666666666667	0.75	0.833333333333333
"10624"	"chr4"	40751813	40752427	615	"*"	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	"consensus_14186"	"Promoter"	4	40751914	40777473	25560	1	"79730"	"uc003gvh.2"	0	"ENSG00000179299"	"NSUN7"	"NOP2/Sun RNA methyltransferase family member 7"	0.166666666666667	0.7	0.666666666666667	0.5	0.166666666666667
"10626"	"chr4"	41216046	41216948	903	"*"	0	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	1	"consensus_14188"	"Promoter"	4	40812044	41216635	404592	2	"323"	"uc003gvl.3"	0	"ENSG00000163697"	"APBB2"	"amyloid beta precursor protein binding family B member 2"	0.166666666666667	0.9	0.333333333333333	0.25	0.666666666666667
"10654"	"chr4"	52917327	52918262	936	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	"consensus_14226"	"Promoter"	4	52917593	52948764	31172	1	"132671"	"uc003gzk.1"	0	"ENSG00000163071"	"SPATA18"	"spermatogenesis associated 18"	0.166666666666667	0.7	0.333333333333333	0.5	0.5
"10700"	"chr4"	73433529	73433945	417	"*"	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	"consensus_14280"	"Promoter"	4	73146686	73434516	287831	2	"9508"	"uc003hgk.2"	571	"ENSG00000156140"	"ADAMTS3"	"ADAM metallopeptidase with thrombospondin type 1 motif 3"	0.166666666666667	0.8	0.666666666666667	0.25	0.166666666666667
"10701"	"chr4"	73434693	73435222	530	"*"	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	"consensus_14282"	"Promoter"	4	73146686	73434516	287831	2	"9508"	"uc003hgk.2"	-177	"ENSG00000156140"	"ADAMTS3"	"ADAM metallopeptidase with thrombospondin type 1 motif 3"	0.166666666666667	0.7	0.333333333333333	0.25	0.5
"10711"	"chr4"	75310966	75311213	248	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	"consensus_14296"	"Promoter"	4	75310853	75490485	179633	1	"374"	"uc021xpc.1"	113	"ENSG00000109321"	"AREG"	"amphiregulin"	0.166666666666667	0.8	0.666666666666667	0.75	0.333333333333333
"10790"	"chr4"	95679117	95679850	734	"*"	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	"consensus_14401"	"Promoter"	4	95679128	96079601	400474	1	"658"	"uc003htm.4"	0	"ENSG00000138696"	"BMPR1B"	"bone morphogenetic protein receptor type 1B"	0.166666666666667	0.7	0.333333333333333	0.75	0.5
"10913"	"chr4"	144257490	144258506	1017	"*"	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	"consensus_14560"	"Promoter"	4	144257983	144395718	137736	1	"2549"	"uc003ijd.3"	0	"ENSG00000109458"	"GAB1"	"GRB2 associated binding protein 1"	0.166666666666667	0.9	0.666666666666667	0.5	0.5
"10953"	"chr4"	156588059	156589219	1161	"*"	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	"consensus_14615"	"Promoter"	4	156588115	156658214	70100	1	"2982"	"uc003iox.3"	0	"ENSG00000164116"	"GUCY1A1"	"guanylate cyclase 1 soluble subunit alpha 1"	0.166666666666667	0.7	0.666666666666667	0.5	0.333333333333333
"11048"	"chr5"	9545884	9546639	756	"*"	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	"consensus_14761"	"Promoter"	5	9546312	9550409	4098	1	"100505806"	"uc021xwm.1"	0	"ENSG00000250786"	"SNHG18"	"small nucleolar RNA host gene 18"	0.166666666666667	0.7	0.666666666666667	0.5	0.5
"11090"	"chr5"	38556299	38557288	990	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_14826"	"Promoter"	5	38475065	38556748	81684	2	"3977"	"uc010ive.1"	0	"ENSG00000113594"	"LIFR"	"LIF receptor subunit alpha"	0.166666666666667	0.9	0.666666666666667	0.5	0.833333333333333
"11248"	"chr5"	92915644	92916162	519	"*"	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	"consensus_15029"	"Promoter"	5	92745065	92916738	171674	2	"441094"	"uc011cue.1"	576	"ENSG00000237187"	"NR2F1-AS1"	"NR2F1 antisense RNA 1"	0.166666666666667	0.7	0	0.5	0.5
"11336"	"chr5"	125930433	125931189	757	"*"	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	"consensus_15138"	"Promoter"	5	125877533	125931082	53550	2	"501"	"uc003ktx.3"	0	"ENSG00000164904"	"ALDH7A1"	"aldehyde dehydrogenase 7 family member A1"	0	0.8	0.666666666666667	0.5	0.833333333333333
"11350"	"chr5"	131310228	131311411	1184	"*"	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	"consensus_15160"	"Promoter"	5	131285667	131309728	24062	2	"23305"	"uc003kvw.2"	-500	"ENSG00000164398"	"ACSL6"	"acyl-CoA synthetase long chain family member 6"	0.166666666666667	0.8	1	0.75	0.333333333333333
"11398"	"chr5"	137070819	137072028	1210	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	"consensus_15226"	"Promoter"	5	136953189	137071779	118591	2	"26249"	"uc010jek.3"	0	"ENSG00000146021"	"KLHL3"	"kelch like family member 3"	0.166666666666667	0.8	0.333333333333333	0.75	0.833333333333333
"11499"	"chr5"	150284246	150284830	585	"*"	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	"consensus_15367"	"Promoter"	5	150273954	150284545	10592	2	"91975"	"uc021yfx.1"	0	"ENSG00000145908"	"ZNF300"	"zinc finger protein 300"	0.166666666666667	0.8	0.666666666666667	0.5	0.666666666666667
"11527"	"chr5"	156886885	156887526	642	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_15406"	"Promoter"	5	156887027	156901730	14704	1	"348938"	"uc003lwx.4"	0	"ENSG00000172548"	"NIPAL4"	"NIPA like domain containing 4"	0.166666666666667	1	0.666666666666667	0.75	0.833333333333333
"11534"	"chr5"	158526064	158526381	318	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	"consensus_15414"	"Promoter"	5	158122923	158526788	403866	2	"1879"	"uc003lxl.5"	407	"ENSG00000164330"	"EBF1"	"EBF transcription factor 1"	0.166666666666667	0.8	0.666666666666667	0.5	0.666666666666667
"11575"	"chr5"	172359342	172359818	477	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	"consensus_15471"	"Promoter"	5	172360665	172379688	19024	1	"57222"	"uc003mca.4"	-847	"ENSG00000113719"	"ERGIC1"	"endoplasmic reticulum-golgi intermediate compartment 1"	0.166666666666667	0.8	0.666666666666667	0.75	0.833333333333333
"11586"	"chr5"	175084796	175085332	537	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	"consensus_15484"	"Promoter"	5	175085040	175113245	28206	1	"3274"	"uc003mdc.4"	0	"ENSG00000113749"	"HRH2"	"histamine receptor H2"	0.166666666666667	0.9	0.666666666666667	0.75	0.333333333333333
"11603"	"chr5"	176237030	176237669	640	"*"	0	1	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	"consensus_15507"	"Promoter"	5	176237560	176298002	60443	1	"90249"	"uc003mex.1"	0	"ENSG00000113763"	"UNC5A"	"unc-5 netrin receptor A"	0.166666666666667	0.7	0.666666666666667	0.5	0.333333333333333
"11693"	"chr6"	7541617	7542224	608	"*"	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	"consensus_15631"	"Promoter"	6	7541870	7586946	45077	1	"1832"	"uc003mxp.1"	0	"ENSG00000096696"	"DSP"	"desmoplakin"	0.166666666666667	0.7	0.333333333333333	0.25	0.166666666666667
"11706"	"chr6"	11043981	11044808	828	"*"	0	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	"consensus_15651"	"Promoter"	6	11043991	11079377	35387	1	"100506409"	"uc021yln.1"	0	"ENSG00000230314"	"ELOVL2-AS1"	"ELOVL2 antisense RNA 1"	0.166666666666667	0.7	0.333333333333333	0.25	0.5
"11821"	"chr6"	27661464	27662354	891	"*"	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	"consensus_15788"	"Promoter"	6	27661814	27678001	16188	1	"100507173"	"uc021yrb.1"	0	"ENSG00000281706"	"LINC01012"	"long intergenic non-protein coding RNA 1012"	0.166666666666667	0.7	0.666666666666667	1	0.833333333333333
"11841"	"chr6"	28192850	28193526	677	"*"	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	"consensus_15809"	"Promoter"	6	28193029	28201264	8236	1	"7746"	"uc003nkq.2"	0	"ENSG00000137185"	"ZSCAN9"	"zinc finger and SCAN domain containing 9"	0.166666666666667	0.8	0.666666666666667	0.5	0.833333333333333
"11864"	"chr6"	29974430	29975392	963	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	1	"consensus_15840"	"Promoter"	6	29974217	29977733	3517	1	"3137"	"uc003rtl.4"	213	"ENSG00000204622"	"HLA-J"	"major histocompatibility complex, class I, J (pseudogene)"	0.166666666666667	0.8	0.666666666666667	0.5	0.5
"11904"	"chr6"	31543136	31543658	523	"*"	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_15889"	"Promoter"	6	31543344	31546112	2769	1	"7124"	"uc003nui.4"	0	"ENSG00000232810"	"TNF"	"tumor necrosis factor"	0.166666666666667	0.7	1	0.75	0.833333333333333
"11957"	"chr6"	33159816	33161134	1319	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	"consensus_15950"	"Promoter"	6	33130469	33160245	29777	2	"1302"	"uc003ocx.1"	0	"ENSG00000204248"	"COL11A2"	"collagen type XI alpha 2 chain"	0.166666666666667	0.7	0.666666666666667	0.5	0.333333333333333
"11989"	"chr6"	34433423	34433981	559	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	"consensus_15991"	"Promoter"	6	34433838	34503000	69163	1	"29993"	"uc003ojo.4"	0	"ENSG00000124507"	"PACSIN1"	"protein kinase C and casein kinase substrate in neurons 1"	0.166666666666667	0.7	0.666666666666667	0.5	0.166666666666667
"12077"	"chr6"	43043750	43044420	671	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_16113"	"Promoter"	6	43044006	43101459	57454	1	"5754"	"uc003oua.4"	0	"ENSG00000112655"	"PTK7"	"protein tyrosine kinase 7 (inactive)"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"12148"	"chr6"	72596253	72597195	943	"*"	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	"consensus_16206"	"Promoter"	6	72596406	73112845	516440	1	"22999"	"uc003pga.4"	0	"ENSG00000079841"	"RIMS1"	"regulating synaptic membrane exocytosis 1"	0.166666666666667	0.7	0	0	0
"12333"	"chr6"	132722032	132722836	805	"*"	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	"consensus_16439"	"Promoter"	6	132617194	132722664	105471	2	"26002"	"uc003qdf.3"	0	"ENSG00000079931"	"MOXD1"	"monooxygenase DBH like 1"	0.166666666666667	0.7	0.666666666666667	0.25	0.166666666666667
"12397"	"chr6"	149794510	149795039	530	"*"	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	"consensus_16531"	"Promoter"	6	149777777	149795749	17973	2	"340152"	"uc003qmn.1"	710	"ENSG00000178199"	"ZC3H12D"	"zinc finger CCCH-type containing 12D"	0.166666666666667	0.7	0.666666666666667	0.5	0.333333333333333
"12455"	"chr6"	166720639	166721329	691	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	"consensus_16624"	"Promoter"	6	166719168	166721871	2704	2	"285800"	"uc003quw.1"	542	"ENSG00000176381"	"PRR18"	"proline rich 18"	0.166666666666667	0.7	0.333333333333333	0.75	0.666666666666667
"12474"	"chr7"	192086	192757	672	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_16659"	"Promoter"	7	192969	300740	107772	1	"56975"	"uc003sip.3"	-212	"ENSG00000177706"	"FAM20C"	"FAM20C golgi associated secretory pathway kinase"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"12543"	"chr7"	8301204	8302004	801	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	"consensus_16773"	"Promoter"	7	8152815	8301682	148868	2	"3382"	"uc003srm.3"	0	"ENSG00000003147"	"ICA1"	"islet cell autoantigen 1"	0.166666666666667	0.8	0.333333333333333	0.25	0.666666666666667
"12576"	"chr7"	23508596	23509585	990	"*"	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_16826"	"Promoter"	7	23349828	23509995	160168	2	"10643"	"uc003swg.3"	410	"ENSG00000136231"	"IGF2BP3"	"insulin like growth factor 2 mRNA binding protein 3"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"12615"	"chr7"	30721668	30722494	827	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_16881"	"Promoter"	7	30691559	30722141	30583	2	"1395"	"uc003tbn.3"	0	"ENSG00000106113"	"CRHR2"	"corticotropin releasing hormone receptor 2"	0.166666666666667	0.8	0.666666666666667	0.5	0.833333333333333
"12677"	"chr7"	45016937	45017250	314	"*"	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	"consensus_16962"	"Promoter"	7	45005672	45016670	10999	2	"64005"	"uc003tmi.1"	-267	"ENSG00000136286"	"MYO1G"	"myosin IG"	0.166666666666667	0.7	1	0.25	0.666666666666667
"12752"	"chr7"	73441164	73441678	515	"*"	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	"consensus_17060"	"Promoter"	7	73442427	73470687	28261	1	"2006"	"uc003tzm.1"	-749	"ENSG00000049540"	"ELN"	"elastin"	0.166666666666667	0.7	0.666666666666667	0.5	0.666666666666667
"12760"	"chr7"	73867921	73868426	506	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	"consensus_17070"	"Promoter"	7	73868120	74016920	148801	1	"9569"	"uc003uap.3"	0	"ENSG00000006704"	"GTF2IRD1"	"GTF2I repeat domain containing 1"	0.166666666666667	0.9	0.666666666666667	0.5	0.5
"12796"	"chr7"	83824127	83824615	489	"*"	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	"consensus_17131"	"Promoter"	7	83587659	83824217	236559	2	"10371"	"uc003uhz.3"	0	"ENSG00000075213"	"SEMA3A"	"semaphorin 3A"	0.166666666666667	0.7	0.333333333333333	0.5	0.333333333333333
"12854"	"chr7"	97840392	97840889	498	"*"	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	"consensus_17210"	"Promoter"	7	97841568	97842271	704	1	"168620"	"uc003upf.1"	-679	"ENSG00000180535"	"BHLHA15"	"basic helix-loop-helix family member a15"	0	0.7	0.333333333333333	0	0.333333333333333
"12875"	"chr7"	99527028	99527586	559	"*"	0	1	0	1	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_17237"	"Promoter"	7	99520892	99527243	6352	2	"349149"	"uc011kjd.2"	0	"ENSG00000176402"	"GJC3"	"gap junction protein gamma 3"	0.166666666666667	0.7	0.666666666666667	0.75	0.833333333333333
"12888"	"chr7"	99766138	99766460	323	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	"consensus_17250"	"Promoter"	7	99756865	99766373	9509	2	"79690"	"uc003utu.3"	0	"ENSG00000197093"	"GAL3ST4"	"galactose-3-O-sulfotransferase 4"	0.166666666666667	0.8	0.666666666666667	0.5	0.333333333333333
"12910"	"chr7"	100464648	100465621	974	"*"	0	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	"consensus_17285"	"Promoter"	7	100464950	100471076	6127	1	"7205"	"uc003uww.3"	0	"ENSG00000087077"	"TRIP6"	"thyroid hormone receptor interactor 6"	0.166666666666667	0.7	0.666666666666667	0.5	0.666666666666667
"12914"	"chr7"	100492998	100493802	805	"*"	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	"consensus_17289"	"Promoter"	7	100487615	100493541	5927	2	"43"	"uc003uxe.3"	0	"ENSG00000087085"	"ACHE"	"acetylcholinesterase (Cartwright blood group)"	0.166666666666667	0.7	0.333333333333333	0.5	0.5
"12939"	"chr7"	103086283	103086867	585	"*"	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	"consensus_17320"	"Promoter"	7	102993177	103086624	93448	2	"375611"	"uc003vbt.2"	0	"ENSG00000170615"	"SLC26A5"	"solute carrier family 26 member 5"	0.166666666666667	0.8	0.333333333333333	0.75	0.666666666666667
"12973"	"chr7"	112725997	112726835	839	"*"	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	"consensus_17369"	"Promoter"	7	112720468	112726393	5926	2	"54329"	"uc010ljv.2"	0	"ENSG00000164604"	"GPR85"	"G protein-coupled receptor 85"	0.166666666666667	0.7	0	0	0.166666666666667
"13006"	"chr7"	127671847	127672795	949	"*"	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	"consensus_17419"	"Promoter"	7	127667124	127671002	3879	2	"64101"	"uc003vmk.3"	-845	"ENSG00000128594"	"LRRC4"	"leucine rich repeat containing 4"	0.166666666666667	0.7	0.333333333333333	0.75	0.666666666666667
"13016"	"chr7"	128470196	128471338	1143	"*"	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	"consensus_17430"	"Promoter"	7	128470483	128499328	28846	1	"2318"	"uc003vnz.4"	0	"ENSG00000128591"	"FLNC"	"filamin C"	0.166666666666667	0.7	0.666666666666667	0.5	0.5
"13231"	"chr8"	19170951	19172018	1068	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	"consensus_17731"	"Promoter"	8	19171081	19253729	82649	1	"63898"	"uc003wzb.3"	0	"ENSG00000104611"	"SH2D4A"	"SH2 domain containing 4A"	0.166666666666667	0.8	0.333333333333333	0.5	0.333333333333333
"13607"	"chr8"	133932130	133932512	383	"*"	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	"consensus_18254"	"Promoter"	8	133931621	134147143	215523	1	"7038"	"uc011ljb.2"	509	"ENSG00000042832"	"TG"	"thyroglobulin"	0.166666666666667	0.8	0.666666666666667	0.25	0.333333333333333
"13648"	"chr8"	144815648	144816463	816	"*"	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	"consensus_18312"	"Promoter"	8	144816310	144828507	12198	1	"100128338"	"uc003yzl.1"	0	"ENSG00000203499"	"FAM83H-AS1"	"FAM83H antisense RNA 1 (head to head)"	0.166666666666667	0.7	0.666666666666667	0.75	0.166666666666667
"13660"	"chr8"	145064004	145064553	550	"*"	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_18327"	"Promoter"	8	145064226	145067583	3358	1	"2907"	"uc003zan.1"	0	"ENSG00000178719"	"GRINA"	"glutamate ionotropic receptor NMDA type subunit associated protein 1"	0.166666666666667	0.7	0.666666666666667	0.75	0.833333333333333
"13680"	"chr8"	145752345	145752721	377	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	"consensus_18354"	"Promoter"	8	145747761	145752416	4656	2	"441381"	"uc003zdm.3"	0	"ENSG00000254402"	"LRRC24"	"leucine rich repeat containing 24"	0.166666666666667	0.8	0.666666666666667	0	0.666666666666667
"13701"	"chr9"	1050100	1050641	542	"*"	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	"consensus_18381"	"Promoter"	9	1050346	1057554	7209	1	"10655"	"uc003zgy.4"	0	"ENSG00000173253"	"DMRT2"	"doublesex and mab-3 related transcription factor 2"	0.166666666666667	0.7	0.333333333333333	0.75	0.666666666666667
"13706"	"chr9"	2621223	2622901	1679	"*"	0	1	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_18387"	"Promoter"	9	2422702	2621413	198712	2	"401491"	"uc003zhh.1"	0	"ENSG00000236404"	"VLDLR-AS1"	"VLDLR antisense RNA 1"	0.166666666666667	0.7	0.666666666666667	0.75	0.666666666666667
"13785"	"chr9"	33403372	33403754	383	"*"	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_18486"	"Promoter"	9	33385359	33402517	17159	2	"364"	"uc011loa.1"	-855	"ENSG00000165269"	"AQP7"	"aquaporin 7"	0.166666666666667	0.8	1	1	0.833333333333333
"13789"	"chr9"	33523393	33524369	977	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_18491"	"Promoter"	9	33524411	33573001	48591	1	"441459"	"uc010mjw.2"	-42	"ENSG00000230453"	"ANKRD18B"	"ankyrin repeat domain 18B"	0.166666666666667	1	0.666666666666667	0.75	0.833333333333333
"13871"	"chr9"	77501952	77502685	734	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	"consensus_18609"	"Promoter"	9	77337411	77502263	164853	2	"140803"	"uc004ajk.1"	0	"ENSG00000119121"	"TRPM6"	"transient receptor potential cation channel subfamily M member 6"	0.166666666666667	0.7	0.666666666666667	0.75	0.833333333333333
"13904"	"chr9"	90340743	90341566	824	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	"consensus_18652"	"Promoter"	9	90340974	90346384	5411	1	"1514"	"uc004aph.3"	0	"ENSG00000135047"	"CTSL"	"cathepsin L"	0.166666666666667	1	0.333333333333333	0.75	0.833333333333333
"14168"	"chr9"	132427541	132428470	930	"*"	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	"consensus_19003"	"Promoter"	9	132427920	132484951	57032	1	"51450"	"uc004byh.3"	0	"ENSG00000167157"	"PRRX2"	"paired related homeobox 2"	0.166666666666667	0.7	0.666666666666667	0.5	0.5
"14177"	"chr9"	132934428	132935003	576	"*"	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	"consensus_19014"	"Promoter"	9	132934857	132999583	64727	1	"23413"	"uc004bzi.2"	0	"ENSG00000107130"	"NCS1"	"neuronal calcium sensor 1"	0.166666666666667	0.7	0.666666666666667	0.5	0.5
